Trade ID,Date,Stock Symbol,Buy/Sell,Quantity,Price,Total Value,Profit/Loss
1204,2025-02-20,MSFT,Buy,86,316.53,27221.579999999998,323.99
1205,2025-02-20,GOOGL,Sell,47,702.23,33004.81,894.69
1206,2025-02-20,NFLX,Sell,68,117.47,7987.96,921.8
1207,2025-02-20,TSLA,Sell,92,1614.39,148523.88,-396.04
1208,2025-02-20,NFLX,Buy,76,386.47,29371.72,184.62
1209,2025-02-20,MSFT,Buy,38,2421.02,91998.76,414.53
1210,2025-02-20,AMZN,Buy,36,901.12,32440.32,-116.19
1211,2025-02-20,MSFT,Sell,41,3308.15,135634.15,110.62
1212,2025-02-20,AAPL,Buy,69,3062.26,211295.94,516.52
1213,2025-02-20,MSFT,Sell,13,1084.1,14093.3,-159.9
1214,2025-02-20,AAPL,Buy,87,2762.93,240374.90999999997,402.97
1215,2025-02-20,MSFT,Sell,58,2831.03,164199.74000000002,546.17
1216,2025-02-20,META,Sell,50,3454.31,172715.5,-364.26
1217,2025-02-20,AAPL,Buy,30,2132.66,63979.799999999996,246.29
1218,2025-02-20,TSLA,Buy,62,378.68,23478.16,-105.38
1219,2025-02-20,NFLX,Sell,25,2299.25,57481.25,586.58
1220,2025-02-20,NFLX,Sell,27,2224.93,60073.10999999999,-215.67
1221,2025-02-20,GOOGL,Buy,51,2270.39,115789.89,838.36
1222,2025-02-20,NFLX,Buy,78,1144.3,89255.4,146.41
1223,2025-02-20,AMZN,Sell,57,3022.91,172305.87,-203.0
1224,2025-02-20,META,Buy,47,3362.21,158023.87,157.03
1225,2025-02-21,MSFT,Sell,39,840.22,32768.58,113.12
1226,2025-02-21,GOOGL,Sell,16,399.72,6395.52,143.38
1227,2025-02-21,AMZN,Buy,22,761.42,16751.239999999998,378.34
1228,2025-02-21,AMZN,Buy,85,2889.88,245639.80000000002,281.76
1229,2025-02-21,AAPL,Buy,54,2400.59,129631.86000000002,-275.33
1230,2025-02-21,NFLX,Buy,21,2262.56,47513.76,-401.63
1231,2025-02-21,TSLA,Buy,72,1466.1,105559.2,594.12
1232,2025-02-21,TSLA,Sell,16,2064.62,33033.92,339.58
1233,2025-02-21,GOOGL,Sell,59,1146.77,67659.43,38.5
1234,2025-02-21,META,Buy,31,1722.48,53396.88,712.54
1235,2025-02-21,TSLA,Buy,42,2796.41,117449.22,82.09
1236,2025-02-21,MSFT,Buy,74,3436.22,254280.28,693.95
1237,2025-02-21,TSLA,Sell,32,3270.46,104654.72,-41.37
1238,2025-02-21,GOOGL,Buy,59,3275.14,193233.25999999998,-390.73
1239,2025-02-21,TSLA,Buy,34,1467.56,49897.04,898.96
1240,2025-02-21,MSFT,Sell,9,1693.89,15245.01,91.83
1241,2025-02-21,AAPL,Sell,81,2499.16,202431.96,689.04
1242,2025-02-21,META,Buy,11,3235.45,35589.95,-81.28
1243,2025-02-21,GOOGL,Buy,96,582.78,55946.88,469.55
1244,2025-02-21,AAPL,Buy,10,1134.42,11344.2,809.97
1245,2025-02-21,AAPL,Sell,86,573.44,49315.840000000004,-437.53
1246,2025-02-21,AAPL,Buy,17,2180.83,37074.11,745.95
1247,2025-02-21,AMZN,Buy,68,1141.42,77616.56,357.0
1248,2025-02-21,META,Buy,48,1208.77,58020.96,411.21
1249,2025-02-22,NFLX,Sell,52,341.11,17737.72,284.74
1250,2025-02-22,META,Sell,25,1289.31,32232.75,811.71
1251,2025-02-22,AMZN,Buy,21,3032.49,63682.28999999999,-434.85
1252,2025-02-22,NFLX,Buy,65,892.45,58009.25,-108.46
1253,2025-02-22,META,Sell,63,2463.64,155209.31999999998,813.64
1254,2025-02-22,AAPL,Sell,89,2240.74,199425.86,628.52
1255,2025-02-22,GOOGL,Sell,51,3035.85,154828.35,-473.53
1256,2025-02-22,NFLX,Sell,36,549.78,19792.079999999998,275.51
1257,2025-02-22,MSFT,Sell,81,3423.81,277328.61,294.36
1258,2025-02-22,MSFT,Sell,88,2080.94,183122.72,101.32
1259,2025-02-22,TSLA,Sell,66,3484.61,229984.26,-53.91
1260,2025-02-22,NFLX,Sell,15,3199.15,47987.25,522.59
1261,2025-02-22,GOOGL,Sell,96,853.16,81903.36,-188.31
1262,2025-02-22,AMZN,Buy,39,290.95,11347.05,698.42
1263,2025-02-22,AAPL,Buy,70,969.17,67841.9,704.56
1264,2025-02-22,TSLA,Buy,1,1893.72,1893.72,122.89
1265,2025-02-22,MSFT,Sell,23,683.43,15718.89,-74.68
1266,2025-02-22,AMZN,Buy,39,669.36,26105.04,-74.18
1267,2025-02-22,AMZN,Sell,57,1672.82,95350.73999999999,223.44
1268,2025-02-22,AAPL,Sell,81,213.11,17261.91,579.37
1269,2025-02-22,NFLX,Buy,34,514.42,17490.28,38.3
1270,2025-02-22,MSFT,Sell,41,1513.93,62071.130000000005,415.07
1271,2025-02-22,GOOGL,Buy,93,314.64,29261.52,73.73
1272,2025-02-22,AMZN,Buy,73,1448.97,105774.81,-43.22
1273,2025-02-23,AAPL,Buy,13,1711.62,22251.059999999998,-462.71
1274,2025-02-23,GOOGL,Sell,70,1634.31,114401.7,-494.13
1275,2025-02-23,NFLX,Buy,6,3055.19,18331.14,-159.19
1276,2025-02-23,MSFT,Sell,84,1902.21,159785.64,109.61
1277,2025-02-23,NFLX,Buy,52,1691.13,87938.76000000001,776.89
1278,2025-02-23,AMZN,Buy,3,1496.41,4489.2300000000005,697.73
1279,2025-02-23,GOOGL,Buy,81,2879.92,233273.52000000002,-99.25
1280,2025-02-23,GOOGL,Sell,63,3143.19,198020.97,-133.19
1281,2025-02-23,GOOGL,Sell,49,3001.02,147049.98,-159.02
1282,2025-02-23,AMZN,Sell,76,2390.06,181644.56,8.86
1283,2025-02-23,AMZN,Buy,47,567.03,26650.41,247.3
1284,2025-02-23,NFLX,Buy,55,1041.36,57274.799999999996,158.0
1285,2025-02-23,TSLA,Sell,64,256.61,16423.04,-172.59
1286,2025-02-23,NFLX,Sell,65,3264.8,212212.0,-304.32
1287,2025-02-23,MSFT,Sell,81,2346.72,190084.31999999998,-481.13
1288,2025-02-23,AAPL,Sell,67,2637.63,176721.21000000002,-269.06
1289,2025-02-23,GOOGL,Sell,90,1159.34,104340.59999999999,558.03
1290,2025-02-23,TSLA,Sell,15,2975.22,44628.299999999996,-134.54
1291,2025-02-23,AAPL,Buy,32,982.65,31444.8,202.9
1292,2025-02-23,TSLA,Sell,96,105.59,10136.64,386.95
1293,2025-02-23,META,Buy,68,1379.81,93827.08,830.26
1294,2025-02-23,NFLX,Buy,18,2040.59,36730.619999999995,833.28
1295,2025-02-23,AMZN,Sell,83,1727.6,143390.8,618.6
1296,2025-02-23,GOOGL,Sell,43,3031.06,130335.58,-447.26
1297,2025-02-24,NFLX,Buy,35,458.38,16043.3,362.61
1298,2025-02-24,AAPL,Sell,78,1983.0,154674.0,679.88
1299,2025-02-24,META,Sell,58,1844.13,106959.54000000001,-474.07
1300,2025-02-24,META,Buy,33,1056.74,34872.42,324.53
1301,2025-02-24,META,Buy,14,2895.58,40538.119999999995,786.65
1302,2025-02-24,AAPL,Buy,34,2659.69,90429.46,211.15
1303,2025-02-24,AAPL,Sell,61,2591.72,158094.91999999998,-493.84
1304,2025-02-24,AAPL,Buy,4,3079.05,12316.2,-483.48
1305,2025-02-24,AAPL,Sell,88,2557.47,225057.36,124.95
1306,2025-02-24,META,Buy,59,888.26,52407.34,-267.49
1307,2025-02-24,META,Buy,29,2498.91,72468.39,496.68
1308,2025-02-24,TSLA,Buy,83,1146.19,95133.77,563.2
1309,2025-02-24,NFLX,Sell,6,923.39,5540.34,-233.18
1310,2025-02-24,GOOGL,Sell,97,348.21,33776.369999999995,832.8
1311,2025-02-24,AMZN,Buy,49,2629.7,128855.29999999999,162.86
1312,2025-02-24,META,Buy,40,2517.4,100696.0,-285.73
1313,2025-02-24,AMZN,Buy,83,897.3,74475.9,646.38
1314,2025-02-24,NFLX,Sell,65,2647.89,172112.85,684.96
1315,2025-02-24,NFLX,Buy,69,3220.66,222225.53999999998,458.94
1316,2025-02-24,AMZN,Sell,27,467.3,12617.1,780.2
1317,2025-02-24,META,Buy,80,890.96,71276.8,606.06
1318,2025-02-24,AMZN,Buy,6,2650.89,15905.34,823.31
1319,2025-02-24,TSLA,Buy,13,1033.32,13433.16,150.83
1320,2025-02-24,MSFT,Buy,64,2223.86,142327.04,621.4
1321,2025-02-25,META,Buy,62,375.96,23309.52,999.63
1322,2025-02-25,META,Buy,99,1637.49,162111.51,587.4
1323,2025-02-25,GOOGL,Sell,19,2612.91,49645.28999999999,-328.72
1324,2025-02-25,AAPL,Buy,76,2434.15,184995.4,277.48
1325,2025-02-25,MSFT,Sell,80,2871.25,229700.0,381.02
1326,2025-02-25,NFLX,Buy,43,3083.34,132583.62,-238.68
1327,2025-02-25,META,Buy,74,2728.82,201932.68000000002,944.34
1328,2025-02-25,AMZN,Sell,89,2383.4,212122.6,-236.63
1329,2025-02-25,MSFT,Buy,20,207.86,4157.200000000001,-233.66
1330,2025-02-25,GOOGL,Sell,95,1918.89,182294.55000000002,872.75
1331,2025-02-25,NFLX,Sell,68,228.17,15515.56,197.81
1332,2025-02-25,AAPL,Buy,44,2847.43,125286.92,-405.22
1333,2025-02-25,AAPL,Sell,23,1190.46,27380.58,397.28
1334,2025-02-25,GOOGL,Sell,2,2012.26,4024.52,402.74
1335,2025-02-25,GOOGL,Buy,22,1050.11,23102.42,-403.25
1336,2025-02-25,AMZN,Sell,57,2760.5,157348.5,958.78
1337,2025-02-25,META,Buy,72,3114.11,224215.92,316.04
1338,2025-02-25,AAPL,Buy,7,1455.38,10187.66,339.69
1339,2025-02-25,NFLX,Buy,78,3033.94,236647.32,280.17
1340,2025-02-25,MSFT,Buy,56,1008.06,56451.36,416.1
1341,2025-02-25,NFLX,Sell,67,1917.85,128495.95,-103.55
1342,2025-02-25,TSLA,Buy,16,3019.79,48316.64,-69.14
1343,2025-02-25,TSLA,Buy,83,1208.0,100264.0,267.01
1344,2025-02-25,GOOGL,Sell,51,3343.74,170530.74,710.03
1345,2025-02-26,AMZN,Buy,82,514.39,42179.979999999996,-425.2
1346,2025-02-26,TSLA,Buy,80,162.14,12971.199999999999,405.11
1347,2025-02-26,AAPL,Sell,72,3174.06,228532.32,710.17
1348,2025-02-26,NFLX,Sell,97,333.41,32340.770000000004,-264.62
1349,2025-02-26,NFLX,Sell,12,3472.42,41669.04,-477.47
1350,2025-02-26,GOOGL,Sell,53,3334.75,176741.75,-30.93
1351,2025-02-26,META,Sell,75,565.87,42440.25,382.22
1352,2025-02-26,META,Sell,5,1927.79,9638.95,-292.58
1353,2025-02-26,MSFT,Sell,27,728.73,19675.71,139.18
1354,2025-02-26,GOOGL,Buy,12,1555.73,18668.760000000002,328.48
1355,2025-02-26,MSFT,Sell,17,308.85,5250.450000000001,398.32
1356,2025-02-26,META,Sell,6,861.34,5168.04,-88.38
1357,2025-02-26,GOOGL,Sell,97,1335.13,129507.61000000002,100.04
1358,2025-02-26,GOOGL,Buy,5,1591.4,7957.0,667.51
1359,2025-02-26,GOOGL,Buy,57,3423.49,195138.93,911.82
1360,2025-02-26,META,Sell,28,2846.74,79708.72,792.82
1361,2025-02-26,MSFT,Sell,78,2607.19,203360.82,346.43
1362,2025-02-26,MSFT,Sell,69,1925.94,132889.86000000002,115.44
1363,2025-02-26,GOOGL,Buy,59,2955.99,174403.40999999997,-0.57
1364,2025-02-26,TSLA,Buy,33,1253.7,41372.1,-312.57
1365,2025-02-26,AMZN,Sell,62,2510.26,155636.12000000002,-340.17
1366,2025-02-26,META,Buy,50,3478.87,173943.5,532.54
1367,2025-02-26,AMZN,Sell,19,1169.74,22225.06,-110.31
1368,2025-02-26,AMZN,Buy,86,2391.66,205682.75999999998,-118.01
1369,2025-02-27,MSFT,Buy,69,2970.67,204976.23,997.29
1370,2025-02-27,MSFT,Sell,66,3213.75,212107.5,-218.11
1371,2025-02-27,TSLA,Sell,94,2540.97,238851.18,-277.91
1372,2025-02-27,AMZN,Sell,47,1064.27,50020.69,-351.97
1373,2025-02-27,AMZN,Sell,39,1209.36,47165.03999999999,369.71
1374,2025-02-27,GOOGL,Buy,68,170.58,11599.44,441.8
1375,2025-02-27,MSFT,Buy,33,2687.01,88671.33,47.84
1376,2025-02-27,AMZN,Buy,13,245.31,3189.03,303.12
1377,2025-02-27,NFLX,Sell,84,3039.82,255344.88,682.6
1378,2025-02-27,TSLA,Buy,54,503.45,27186.3,727.16
1379,2025-02-27,NFLX,Sell,7,684.38,4790.66,936.87
1380,2025-02-27,NFLX,Buy,79,1720.19,135895.01,736.4
1381,2025-02-27,META,Sell,87,2608.79,226964.73,347.26
1382,2025-02-27,META,Sell,14,572.61,8016.54,-230.51
1383,2025-02-27,TSLA,Buy,87,1596.24,138872.88,-350.35
1384,2025-02-27,NFLX,Sell,19,1741.69,33092.11,-418.23
1385,2025-02-27,AMZN,Sell,54,821.77,44375.58,499.79
1386,2025-02-27,MSFT,Buy,93,492.9,45839.7,711.3
1387,2025-02-27,TSLA,Sell,20,2943.83,58876.6,263.03
1388,2025-02-27,GOOGL,Sell,29,1808.38,52443.020000000004,-417.93
1389,2025-02-27,NFLX,Sell,24,148.9,3573.6000000000004,303.21
1390,2025-02-27,TSLA,Buy,82,2830.14,232071.47999999998,903.62
1391,2025-02-27,AAPL,Buy,63,3434.7,216386.09999999998,396.42
1392,2025-02-27,AAPL,Sell,74,2160.15,159851.1,714.14
1393,2025-02-28,META,Buy,57,1812.61,103318.76999999999,700.23
1394,2025-02-28,MSFT,Sell,8,3086.61,24692.88,898.19
1395,2025-02-28,AMZN,Sell,90,3338.56,300470.4,655.34
1396,2025-02-28,MSFT,Sell,62,2665.43,165256.66,621.55
1397,2025-02-28,MSFT,Sell,29,1614.54,46821.659999999996,-148.85
1398,2025-02-28,MSFT,Sell,74,2113.55,156402.7,-410.11
1399,2025-02-28,MSFT,Buy,17,2483.18,42214.06,276.4
1400,2025-02-28,GOOGL,Sell,66,760.53,50194.979999999996,-313.35
1401,2025-02-28,GOOGL,Buy,6,1620.48,9722.880000000001,943.29
1402,2025-02-28,META,Buy,58,2921.39,169440.62,-65.11
1403,2025-02-28,TSLA,Sell,69,2326.07,160498.83000000002,779.42
1404,2025-02-28,AAPL,Sell,28,1498.09,41946.52,81.44
1405,2025-02-28,MSFT,Buy,62,2355.43,146036.66,-15.21
1406,2025-02-28,META,Buy,41,501.96,20580.36,902.74
1407,2025-02-28,TSLA,Buy,69,1465.09,101091.20999999999,44.98
1408,2025-02-28,AAPL,Sell,82,2796.64,229324.47999999998,85.43
1409,2025-02-28,NFLX,Buy,90,849.73,76475.7,-340.86
1410,2025-02-28,AMZN,Sell,84,732.27,61510.68,505.67
1411,2025-02-28,GOOGL,Sell,41,3332.78,136643.98,-66.74
1412,2025-02-28,NFLX,Sell,49,813.65,39868.85,378.41
1413,2025-02-28,AAPL,Buy,91,987.12,89827.92,387.03
1414,2025-02-28,NFLX,Sell,49,3396.69,166437.81,578.8
1415,2025-02-28,AMZN,Sell,76,2598.01,197448.76,617.86
1416,2025-02-28,META,Sell,71,2478.63,175982.73,271.68
1417,2025-03-01,AAPL,Sell,3,2999.95,8999.849999999999,-3.51
1418,2025-03-01,NFLX,Sell,10,493.8,4938.0,756.18
1419,2025-03-01,GOOGL,Buy,98,2500.25,245024.5,-35.2
1420,2025-03-01,GOOGL,Sell,89,1812.54,161316.06,261.26
1421,2025-03-01,TSLA,Sell,35,2919.11,102168.85,101.88
1422,2025-03-01,NFLX,Buy,80,1827.68,146214.4,782.62
1423,2025-03-01,MSFT,Sell,2,2208.82,4417.64,147.88
1424,2025-03-01,NFLX,Buy,24,1724.32,41383.68,79.15
1425,2025-03-01,META,Sell,74,1725.74,127704.76,534.74
1426,2025-03-01,AAPL,Buy,38,2711.1,103021.8,403.66
1427,2025-03-01,AAPL,Buy,22,2237.13,49216.86,-339.13
1428,2025-03-01,META,Sell,26,2253.09,58580.340000000004,262.25
1429,2025-03-01,NFLX,Sell,43,1630.96,70131.28,603.22
1430,2025-03-01,META,Sell,55,1905.77,104817.35,988.11
1431,2025-03-01,AMZN,Buy,39,2635.44,102782.16,443.72
1432,2025-03-01,META,Buy,91,2908.2,264646.2,55.44
1433,2025-03-01,GOOGL,Buy,29,2468.31,71580.99,-160.77
1434,2025-03-01,META,Sell,20,3241.85,64837.0,809.25
1435,2025-03-01,AAPL,Buy,91,2889.1,262908.1,721.85
1436,2025-03-01,GOOGL,Buy,41,2010.34,82423.94,-149.12
1437,2025-03-01,AAPL,Sell,54,2382.78,128670.12000000001,-199.05
1438,2025-03-01,TSLA,Buy,20,3249.45,64989.0,572.71
1439,2025-03-01,MSFT,Buy,19,2205.17,41898.23,-27.57
1440,2025-03-01,AAPL,Sell,84,2904.34,243964.56,-40.4
1441,2025-03-02,GOOGL,Buy,99,2441.96,241754.04,-271.56
1442,2025-03-02,TSLA,Sell,66,1976.58,130454.28,-104.04
1443,2025-03-02,AAPL,Sell,30,922.25,27667.5,141.26
1444,2025-03-02,AMZN,Sell,53,1548.39,82064.67,599.26
1445,2025-03-02,META,Sell,34,3390.33,115271.22,4.46
1446,2025-03-02,MSFT,Sell,22,2336.4,51400.8,-7.09
1447,2025-03-02,AAPL,Buy,67,2018.94,135268.98,-72.63
1448,2025-03-02,TSLA,Buy,6,3272.05,19632.300000000003,217.43
1449,2025-03-02,AMZN,Sell,79,2094.14,165437.06,-229.04
1450,2025-03-02,NFLX,Sell,27,1888.68,50994.36,228.45
1451,2025-03-02,TSLA,Buy,10,2681.66,26816.6,556.26
1452,2025-03-02,META,Sell,73,2523.06,184183.38,-455.31
1453,2025-03-02,TSLA,Sell,97,756.74,73403.78,-485.33
1454,2025-03-02,AMZN,Sell,96,1702.45,163435.2,-387.32
1455,2025-03-02,TSLA,Buy,48,1706.55,81914.4,303.49
1456,2025-03-02,AMZN,Buy,70,1385.96,97017.2,781.68
1457,2025-03-02,AAPL,Sell,59,1858.8,109669.2,-492.67
1458,2025-03-02,AMZN,Sell,59,1504.57,88769.62999999999,904.99
1459,2025-03-02,AMZN,Buy,2,777.77,1555.54,-340.58
1460,2025-03-02,MSFT,Buy,29,1502.05,43559.45,762.98
1461,2025-03-02,AMZN,Sell,68,345.74,23510.32,224.28
1462,2025-03-02,AMZN,Sell,65,2057.67,133748.55000000002,489.04
1463,2025-03-02,NFLX,Buy,83,3002.43,249201.68999999997,266.02
1464,2025-03-02,AAPL,Buy,26,2565.98,66715.48,215.57
1465,2025-03-03,META,Buy,89,1325.34,117955.26,752.35
1466,2025-03-03,MSFT,Sell,10,396.04,3960.4,633.83
1467,2025-03-03,NFLX,Buy,53,787.31,41727.43,225.1
1468,2025-03-03,GOOGL,Sell,79,1954.67,154418.93,-332.55
1469,2025-03-03,AAPL,Buy,59,803.99,47435.41,-326.9
1470,2025-03-03,AAPL,Buy,22,1949.51,42889.22,702.31
1471,2025-03-03,GOOGL,Buy,51,887.44,45259.44,294.09
1472,2025-03-03,META,Buy,48,2986.34,143344.32,222.38
1473,2025-03-03,AMZN,Sell,21,1450.72,30465.12,520.85
1474,2025-03-03,NFLX,Sell,22,934.87,20567.14,788.26
1475,2025-03-03,TSLA,Buy,98,2861.91,280467.18,443.31
1476,2025-03-03,MSFT,Sell,30,1265.65,37969.5,644.27
1477,2025-03-03,TSLA,Buy,25,479.06,11976.5,647.91
1478,2025-03-03,GOOGL,Buy,28,2039.39,57102.920000000006,34.39
1479,2025-03-03,AAPL,Buy,65,2077.32,135025.80000000002,-88.88
1480,2025-03-03,META,Buy,45,2529.97,113848.65,701.75
1481,2025-03-03,AAPL,Sell,68,916.75,62339.0,65.77
1482,2025-03-03,MSFT,Buy,7,1608.82,11261.74,855.0
1483,2025-03-03,AAPL,Buy,49,1060.05,51942.45,-395.46
1484,2025-03-03,AAPL,Sell,9,375.24,3377.16,-412.67
1485,2025-03-03,MSFT,Buy,36,3080.49,110897.63999999998,890.51
1486,2025-03-03,NFLX,Buy,83,2578.16,213987.28,472.68
1487,2025-03-03,NFLX,Buy,1,1124.97,1124.97,69.4
1488,2025-03-03,MSFT,Sell,10,2137.87,21378.699999999997,632.59
1489,2025-03-04,META,Buy,36,784.3,28234.8,508.49
1490,2025-03-04,GOOGL,Sell,73,3126.8,228256.40000000002,296.8
1491,2025-03-04,AAPL,Buy,46,490.68,22571.28,-351.69
1492,2025-03-04,META,Buy,32,113.05,3617.6,718.27
1493,2025-03-04,AAPL,Sell,32,1806.83,57818.56,799.03
1494,2025-03-04,GOOGL,Buy,6,2082.63,12495.78,-241.75
1495,2025-03-04,NFLX,Buy,48,2068.48,99287.04000000001,775.77
1496,2025-03-04,META,Sell,38,285.34,10842.919999999998,816.77
1497,2025-03-04,AMZN,Sell,17,1167.75,19851.75,324.14
1498,2025-03-04,AMZN,Sell,74,1797.28,132998.72,484.27
1499,2025-03-04,AMZN,Sell,27,836.37,22581.99,73.36
1500,2025-03-04,NFLX,Sell,54,3066.93,165614.22,-77.31
1501,2025-03-04,NFLX,Buy,50,396.17,19808.5,582.97
1502,2025-03-04,GOOGL,Sell,35,1757.11,61498.85,792.81
1503,2025-03-04,AAPL,Buy,85,2450.81,208318.85,481.12
1504,2025-03-04,GOOGL,Buy,25,989.95,24748.75,267.39
1505,2025-03-04,GOOGL,Buy,28,2222.42,62227.76,-261.61
1506,2025-03-04,NFLX,Sell,15,2919.91,43798.649999999994,-419.81
1507,2025-03-04,AMZN,Sell,4,747.15,2988.6,168.54
1508,2025-03-04,TSLA,Buy,93,3218.55,299325.15,-425.98
1509,2025-03-04,AAPL,Sell,73,1982.1,144693.3,354.0
1510,2025-03-04,NFLX,Sell,27,1117.39,30169.530000000002,74.09
1511,2025-03-04,AMZN,Sell,26,1564.92,40687.92,635.78
1512,2025-03-04,META,Sell,19,1161.45,22067.55,-41.53
1513,2025-03-05,TSLA,Buy,92,2565.38,236014.96000000002,389.47
1514,2025-03-05,TSLA,Buy,17,2807.42,47726.14,306.53
1515,2025-03-05,NFLX,Sell,43,2931.99,126075.56999999999,-492.93
1516,2025-03-05,MSFT,Buy,41,3451.61,141516.01,-391.42
1517,2025-03-05,AAPL,Sell,42,2790.37,117195.54,-64.45
1518,2025-03-05,TSLA,Sell,50,2144.71,107235.5,823.35
1519,2025-03-05,NFLX,Buy,84,1253.35,105281.4,-279.48
1520,2025-03-05,NFLX,Buy,40,1951.62,78064.79999999999,566.34
1521,2025-03-05,AMZN,Buy,39,239.63,9345.57,960.05
1522,2025-03-05,META,Sell,23,2632.41,60545.42999999999,685.85
1523,2025-03-05,MSFT,Buy,96,1616.25,155160.0,-135.58
1524,2025-03-05,AAPL,Sell,52,168.08,8740.16,862.55
1525,2025-03-05,GOOGL,Buy,47,312.52,14688.439999999999,-360.34
1526,2025-03-05,META,Buy,63,1417.39,89295.57,202.21
1527,2025-03-05,META,Sell,97,2083.63,202112.11000000002,831.31
1528,2025-03-05,AMZN,Sell,69,1678.29,115802.01,461.9
1529,2025-03-05,TSLA,Sell,43,2205.29,94827.47,120.47
1530,2025-03-05,TSLA,Sell,48,1733.0,83184.0,-60.78
1531,2025-03-05,AMZN,Sell,34,2349.79,79892.86,62.65
1532,2025-03-05,NFLX,Sell,40,845.03,33801.2,263.41
1533,2025-03-05,TSLA,Sell,75,483.67,36275.25,-21.43
1534,2025-03-05,MSFT,Sell,61,2127.88,129800.68000000001,953.45
1535,2025-03-05,AAPL,Buy,50,1747.94,87397.0,899.62
1536,2025-03-05,META,Sell,67,191.35,12820.449999999999,806.01
1537,2025-03-06,META,Sell,62,1393.64,86405.68000000001,132.74
1538,2025-03-06,MSFT,Buy,58,460.83,26728.14,536.95
1539,2025-03-06,TSLA,Sell,33,1906.61,62918.13,854.24
1540,2025-03-06,META,Buy,75,1445.64,108423.00000000001,775.64
1541,2025-03-06,GOOGL,Buy,16,2184.72,34955.52,121.49
1542,2025-03-06,AAPL,Sell,82,2839.05,232802.1,-331.42
1543,2025-03-06,AAPL,Buy,94,1118.87,105173.77999999998,-386.55
1544,2025-03-06,META,Sell,48,3371.15,161815.2,365.6
1545,2025-03-06,AMZN,Buy,10,1921.16,19211.600000000002,463.94
1546,2025-03-06,META,Buy,82,2202.19,180579.58000000002,774.76
1547,2025-03-06,AMZN,Buy,38,2414.29,91743.02,-61.23
1548,2025-03-06,META,Sell,19,2366.89,44970.909999999996,-248.79
1549,2025-03-06,GOOGL,Sell,36,1837.3,66142.8,68.51
1550,2025-03-06,NFLX,Buy,59,1557.8,91910.2,30.36
1551,2025-03-06,AAPL,Buy,63,282.86,17820.18,-301.3
1552,2025-03-06,META,Sell,77,175.09,13481.93,508.42
1553,2025-03-06,GOOGL,Sell,46,1317.07,60585.219999999994,263.04
1554,2025-03-06,AMZN,Buy,3,1234.45,3703.3500000000004,581.68
1555,2025-03-06,AMZN,Buy,74,1418.16,104943.84000000001,29.04
1556,2025-03-06,AAPL,Sell,65,570.45,37079.25,-11.45
1557,2025-03-06,MSFT,Sell,91,2609.77,237489.07,208.86
1558,2025-03-06,META,Sell,8,3013.68,24109.44,816.11
1559,2025-03-06,TSLA,Sell,51,3291.63,167873.13,-439.58
1560,2025-03-06,AMZN,Sell,81,1774.03,143696.43,707.25
1561,2025-03-07,NFLX,Buy,73,2482.94,181254.62,53.48
1562,2025-03-07,NFLX,Sell,6,3008.87,18053.22,781.93
1563,2025-03-07,AMZN,Buy,89,1522.19,135474.91,703.3
1564,2025-03-07,MSFT,Sell,39,1152.0,44928.0,23.14
1565,2025-03-07,MSFT,Buy,60,3284.86,197091.6,540.81
1566,2025-03-07,GOOGL,Sell,28,1853.3,51892.4,-260.55
1567,2025-03-07,NFLX,Sell,97,1790.66,173694.02000000002,844.42
1568,2025-03-07,GOOGL,Buy,54,706.61,38156.94,106.74
1569,2025-03-07,NFLX,Buy,37,467.73,17306.010000000002,183.44
1570,2025-03-07,META,Sell,9,2963.16,26668.44,558.64
1571,2025-03-07,META,Sell,82,2188.05,179420.1,731.26
1572,2025-03-07,TSLA,Sell,56,1207.8,67636.8,-145.49
1573,2025-03-07,META,Sell,59,751.9,44362.1,492.03
1574,2025-03-07,TSLA,Sell,85,1988.69,169038.65,88.0
1575,2025-03-07,META,Buy,2,2085.33,4170.66,53.05
1576,2025-03-07,AAPL,Buy,61,803.78,49030.58,535.04
1577,2025-03-07,META,Sell,58,2994.78,173697.24000000002,80.77
1578,2025-03-07,GOOGL,Buy,60,386.5,23190.0,19.16
1579,2025-03-07,AMZN,Buy,40,1310.72,52428.8,753.83
1580,2025-03-07,GOOGL,Buy,36,2413.31,86879.16,-348.09
1581,2025-03-07,AMZN,Sell,37,1032.01,38184.37,513.84
1582,2025-03-07,MSFT,Buy,79,2914.1,230213.9,-126.91
1583,2025-03-07,GOOGL,Sell,92,2615.55,240630.6,-476.75
1584,2025-03-07,MSFT,Buy,18,2782.68,50088.24,-249.85
1585,2025-03-08,TSLA,Sell,98,504.96,49486.079999999994,409.99
1586,2025-03-08,TSLA,Buy,63,577.86,36405.18,563.69
1587,2025-03-08,AAPL,Sell,22,1074.01,23628.22,-468.41
1588,2025-03-08,META,Sell,11,1861.46,20476.06,-445.36
1589,2025-03-08,GOOGL,Buy,58,2643.25,153308.5,853.81
1590,2025-03-08,MSFT,Sell,57,2944.21,167819.97,-390.04
1591,2025-03-08,AMZN,Sell,77,2494.74,192094.97999999998,841.27
1592,2025-03-08,TSLA,Sell,4,3257.23,13028.92,-157.75
1593,2025-03-08,META,Sell,86,2611.73,224608.78,610.03
1594,2025-03-08,TSLA,Sell,7,1141.31,7989.17,-35.4
1595,2025-03-08,AMZN,Sell,61,1001.28,61078.08,788.13
1596,2025-03-08,META,Sell,54,2467.05,133220.7,550.68
